ANMOIS,DEP,ARR,PC15_D,PC15_A,RETARD_D,RETARD_A,annee,mois
201209,LFMT,LFST,0.071,0.023,9.6,6.3,2012,09
201209,LFMT,LFRS,0.000,0.012,1.7,3.1,2012,09
201209,LFMT,LFPO,0.037,0.023,2.9,1.7,2012,09
201209,LFMT,EGKK,0.231,,12.7,,2012,09
201209,LFMT,EGGW,0.167,,12.7,,2012,09
201209,LFMT,GMMN,0.154,,8.2,,2012,09
201209,LFMT,GMFF,0.300,,14.1,,2012,09
201209,LFMT,EBCI,0.077,,3.8,,2012,09
201209,LFMT,EHRD,0.235,,6.1,,2012,09
201209,LFMT,GMMW,0.100,,4.7,,2012,09
201209,LEZG,LFOB,,0.077,,4.8,2012,09
201209,EDDL,LFSB,,0.185,,8.2,2012,09
201209,EDDL,LFLL,,0.114,,6.0,2012,09
201209,EDDL,LFMN,,0.255,,11.3,2012,09
201209,EDDL,LFPG,,0.122,,7.5,2012,09
201209,EDDL,LFRS,,0.050,,3.9,2012,09
201209,GCTS,LFSB,,0.118,,9.0,2012,09
201209,GCTS,LFPO,,0.214,,27.0,2012,09
201209,LPFR,LFPO,,0.071,,2.7,2012,09
201209,LPFR,LFOB,,0.125,,5.1,2012,09
201209,LFQQ,LFLL,,0.000,,0.4,2012,09
201209,LFQQ,LFMN,,0.143,,6.5,2012,09
201209,LFQQ,LFST,,0.018,,0.9,2012,09
201209,LFQQ,LFRS,,0.077,,3.7,2012,09
201209,LFQQ,LFBD,,0.108,,5.0,2012,09
201209,LFQQ,LFML,,0.020,,1.8,2012,09
201209,LFQQ,LFBO,,0.011,,0.6,2012,09
201209,EHAM,LFSB,,0.035,,2.9,2012,09
201209,EHAM,LFLL,,0.056,,2.7,2012,09
201209,EHAM,LFMN,,0.083,,6.7,2012,09
201209,EHAM,LFPG,,0.079,,4.4,2012,09
201209,EHAM,LFST,,0.013,,1.1,2012,09
201209,EHAM,LFRS,,0.050,,4.3,2012,09
201209,EHAM,LFBD,,0.033,,2.7,2012,09
201209,EHAM,LFML,,0.143,,6.4,2012,09
201209,EHAM,LFBO,,0.058,,3.1,2012,09
201209,EHAM,LFKJ,,0.200,,10.1,2012,09
201209,LFJL,LFLL,,0.074,,3.9,2012,09
201209,LFJL,LFMN,,0.067,,6.3,2012,09
201209,LIPZ,LFSB,,0.231,,19.2,2012,09
201209,LIPZ,LFLL,,0.044,,1.7,2012,09
201209,LIPZ,LFMN,,0.000,,0.3,2012,09
201209,LIPZ,LFPG,,0.164,,8.0,2012,09
201209,LIPZ,LFRS,,0.333,,56.1,2012,09
201209,LIPZ,LFBD,,0.000,,2.6,2012,09
201209,LIPZ,LFML,,0.136,,5.2,2012,09
201209,LIPZ,LFBO,,0.000,,2.0,2012,09
201209,LIPZ,LFPO,,0.156,,5.5,2012,09
201209,LFBD,LFSB,0.240,0.080,11.1,12.8,2012,09
201209,LFBD,LIRF,0.206,,12.0,,2012,09
201209,LFBD,LFLL,0.091,0.022,7.5,2.8,2012,09
201209,LFBD,LEBL,0.326,,18.7,,2012,09
201209,LFBD,LFMN,0.143,0.052,7.7,2.8,2012,09
201209,LFBD,LSGG,0.341,,15.9,,2012,09
201209,LFBD,LFPG,0.117,0.056,8.6,3.1,2012,09
201209,LFBD,LFST,0.114,0.029,5.9,2.2,2012,09
201209,LFBD,EIDW,0.105,,58.8,,2012,09
201209,LFBD,LFQQ,0.095,,8.0,,2012,09
201209,LFBD,LFRS,0.043,0.020,4.4,1.6,2012,09
201209,LFBD,LIPE,0.000,,4.2,,2012,09
201209,LFBD,EHAM,0.089,,11.4,,2012,09
201209,LFBD,LFML,0.191,0.035,9.1,2.3,2012,09
201209,LFBD,LIPZ,0.500,,18.1,,2012,09
201209,LFBD,LIMC,0.353,,22.7,,2012,09
201209,LFBD,LFKJ,0.120,0.125,8.4,4.8,2012,09
201209,LFBD,LFRB,0.077,,7.7,,2012,09
201209,LFBD,LPPT,0.413,,24.4,,2012,09
201209,LFBD,LFPO,0.065,0.011,5.8,1.6,2012,09
201209,LFBD,EGKK,0.447,,19.3,,2012,09
201209,LFBD,EGGW,0.207,,10.3,,2012,09
201209,LFBD,LEMD,0.211,,9.2,,2012,09
201209,LFBD,EGGD,0.182,,22.2,,2012,09
201209,LFBD,EGPH,0.308,,11.6,,2012,09
201209,LFBD,LPPR,0.154,,8.7,,2012,09
201209,LFBD,LFKB,0.158,,18.2,,2012,09
201209,LFBD,GMMN,0.361,,14.9,,2012,09
201209,LFBD,GMMX,0.167,,5.7,,2012,09
201209,LFBD,LEMG,0.143,,9.6,,2012,09
201209,LFBD,LFSD,0.114,,7.7,,2012,09
201209,LFBD,DTTA,0.571,,61.9,,2012,09
201209,LFBD,EBCI,0.286,,13.5,,2012,09
201209,LFBD,LIRA,0.385,,15.8,,2012,09
201209,LFBD,DAAG,1.000,,84.4,,2012,09
201209,LFRH,LFLL,,0.014,,1.5,2012,09
201209,LFRH,LFPO,,0.058,,2.8,2012,09
201209,LFRS,LFSB,0.077,0.077,6.2,3.6,2012,09
201209,LFRS,EGLC,0.067,,3.7,,2012,09
201209,LFRS,LIRF,0.120,,15.6,,2012,09
201209,LFRS,LFLL,0.075,0.061,5.3,5.4,2012,09
201209,LFRS,LEBL,0.364,,18.2,,2012,09
201209,LFRS,EBBR,0.067,,3.5,,2012,09
201209,LFRS,LFMN,0.063,0.078,3.9,3.1,2012,09
201209,LFRS,LSGG,0.226,,11.3,,2012,09
201209,LFRS,EGCC,0.400,,14.3,,2012,09
201209,LFRS,LFPG,0.042,0.067,2.7,2.6,2012,09
201209,LFRS,LFST,0.052,0.052,5.0,5.9,2012,09
201209,LFRS,EIDW,0.000,,1.9,,2012,09
201209,LFRS,LFQQ,0.046,,3.8,,2012,09
201209,LFRS,LFBD,0.039,0.037,1.6,1.2,2012,09
201209,LFRS,LFMT,0.000,0.012,1.8,1.2,2012,09
201209,LFRS,EHAM,0.075,,3.1,,2012,09
201209,LFRS,LFML,0.085,0.053,4.4,2.9,2012,09
201209,LFRS,LIPZ,0.500,,62.7,,2012,09
201209,LFRS,LIMC,0.067,,4.4,,2012,09
201209,LFRS,LFBO,0.050,0.010,2.9,1.4,2012,09
201209,LFRS,EDDL,0.143,,5.2,,2012,09
201209,LFRS,LFKJ,0.081,0.081,4.0,3.7,2012,09
201209,LFRS,LFPO,0.029,0.057,2.1,3.1,2012,09
201209,LFRS,EGKK,0.155,,9.8,,2012,09
201209,LFRS,LEMD,0.085,,3.3,,2012,09
201209,LFRS,LFKB,0.083,,15.1,,2012,09
201209,LFRS,GMMN,0.167,,15.2,,2012,09
201209,LFRS,GMMX,0.077,,7.5,,2012,09
201209,LFRS,LEMG,0.056,,4.3,,2012,09
201209,LFRS,GMAD,0.000,,1.1,,2012,09
201209,LFRS,LEPA,0.240,,12.3,,2012,09
201209,LFRS,DTTA,0.690,,64.6,,2012,09
201209,LFRS,LGIR,0.267,,19.7,,2012,09
201209,LFRS,DTTJ,0.423,,54.5,,2012,09
201209,LFRS,LPMA,0.182,,46.3,,2012,09
201209,LFRS,LFRZ,0.111,,7.8,,2012,09
201209,LFRS,DTMB,0.389,,46.9,,2012,09
201209,LFBP,LFLL,,0.025,,2.2,2012,09
201209,LFBP,LFPG,,0.067,,4.2,2012,09
201209,LFBP,LFPO,,0.019,,2.2,2012,09
201209,LIPE,LFLL,,0.101,,5.8,2012,09
201209,LIPE,LFPG,,0.040,,2.7,2012,09
201209,LIPE,LFOB,,0.231,,10.0,2012,09
201209,LIMC,LFLL,,0.081,,4.8,2012,09
201209,LIMC,LFPG,,0.137,,6.0,2012,09
201209,LIMC,LFRS,,0.100,,4.4,2012,09
201209,LIMC,LFBD,,0.118,,6.4,2012,09
201209,LIMC,LFML,,0.553,,25.2,2012,09
201209,LIMC,LFBO,,0.077,,2.0,2012,09
201209,LFML,LFSB,0.111,0.167,7.5,10.6,2012,09
201209,LFML,EKCH,0.154,,5.6,,2012,09
201209,LFML,EDDH,0.143,,8.2,,2012,09
201209,LFML,LIRF,0.048,,3.3,,2012,09
201209,LFML,LFLL,0.013,0.013,1.3,2.0,2012,09
201209,LFML,LKPR,0.077,,3.8,,2012,09
201209,LFML,LEBL,0.048,,6.7,,2012,09
201209,LFML,EBBR,0.122,,6.6,,2012,09
201209,LFML,LFPG,0.119,0.097,6.3,5.5,2012,09
201209,LFML,EHEH,0.000,,2.5,,2012,09
201209,LFML,LFST,0.013,0.013,2.2,1.4,2012,09
201209,LFML,LFQQ,0.089,,5.0,,2012,09
201209,LFML,LFRS,0.069,0.069,4.1,3.2,2012,09
201209,LFML,LFBZ,0.000,,2.9,,2012,09
201209,LFML,LFBD,0.096,0.070,4.5,3.2,2012,09
201209,LFML,EHAM,0.120,,7.4,,2012,09
201209,LFML,LIPZ,0.091,,6.7,,2012,09
201209,LFML,LIMC,0.043,,5.9,,2012,09
201209,LFML,LFKC,0.062,,3.0,,2012,09
201209,LFML,LFBO,0.026,0.078,2.6,4.1,2012,09
201209,LFML,LFKF,0.081,,5.3,,2012,09
201209,LFML,LFKJ,0.098,0.109,6.7,6.6,2012,09
201209,LFML,LFRB,0.083,,6.2,,2012,09
201209,LFML,LPPT,0.216,,14.6,,2012,09
201209,LFML,LFPO,0.056,0.054,2.7,2.6,2012,09
201209,LFML,LFRN,0.138,,11.6,,2012,09
201209,LFML,EGKK,0.269,,13.9,,2012,09
201209,LFML,LEMD,0.083,,5.2,,2012,09
201209,LFML,LPPR,0.273,,12.5,,2012,09
201209,LFML,EGSS,0.133,,5.8,,2012,09
201209,LFML,LFKB,0.108,,5.0,,2012,09
201209,LFML,GMMN,0.206,,8.7,,2012,09
201209,LFML,GMMX,0.075,,5.0,,2012,09
201209,LFML,LEMG,0.188,,10.9,,2012,09
201209,LFML,EDDM,0.199,,8.7,,2012,09
201209,LFML,GMAD,0.400,,22.9,,2012,09
201209,LFML,GMFF,0.308,,11.2,,2012,09
201209,LFML,LTFJ,0.000,,2.8,,2012,09
201209,LFML,LEPA,0.278,,11.8,,2012,09
201209,LFML,LGAV,0.167,,11.9,,2012,09
201209,LFML,DTTA,0.435,,37.0,,2012,09
201209,LFML,EBCI,0.048,,3.8,,2012,09
201209,LFML,LEZL,0.286,,21.2,,2012,09
201209,LFML,LEVC,0.077,,1.5,,2012,09
201209,LFML,LFOK,0.308,,9.8,,2012,09
201209,LFML,GMFO,0.059,,3.9,,2012,09
201209,LFML,LFOB,0.233,0.233,14.5,12.6,2012,09
201209,LFML,LIRA,0.273,,8.6,,2012,09
201209,LFML,LIEE,0.077,,2.5,,2012,09
201209,LFML,DTTJ,0.263,,18.3,,2012,09
201209,LFML,EDDF,0.198,,7.9,,2012,09
201209,LFML,UUEE,0.167,,9.5,,2012,09
201209,LFML,LMML,0.294,,21.1,,2012,09
201209,LFML,DAON,0.118,,12.0,,2012,09
201209,LFML,DABB,0.182,,10.2,,2012,09
201209,LFML,LLBG,0.154,,6.7,,2012,09
201209,LFML,DAAG,0.233,,16.0,,2012,09
201209,LFML,DAOO,0.511,,39.8,,2012,09
201209,LFML,DTMB,0.429,,24.8,,2012,09
201209,LFML,DAOI,0.389,,29.3,,2012,09
201209,LFML,DABC,0.245,,32.7,,2012,09
201209,LFML,LTBA,0.000,,2.7,,2012,09
201209,LFML,CYUL,0.000,,3.3,,2012,09
201209,LFML,FMEE,0.429,0.200,13.4,80.9,2012,09
201209,LFML,DAAE,0.294,,29.5,,2012,09
201209,LFLC,LFLL,,0.020,,2.4,2012,09
201209,LFLC,LFMN,,0.111,,2.2,2012,09
201209,LFLC,LFPG,,0.060,,4.2,2012,09
201209,LFLC,LFPO,,0.052,,3.4,2012,09
201209,LFBZ,LFLL,0.012,0.000,0.6,0.9,2012,09
201209,LFBZ,LSGG,0.071,,18.1,,2012,09
201209,LFBZ,LFPG,0.000,0.000,1.0,0.5,2012,09
201209,LFBZ,EIDW,0.000,,1.2,,2012,09
201209,LFBZ,LFML,0.000,,0.2,,2012,09
201209,LFBZ,LFPO,0.080,0.091,3.8,4.4,2012,09
201209,LFBZ,EGKK,0.000,,1.4,,2012,09
201209,LFBZ,EGSS,0.067,,4.4,,2012,09
201209,LFBZ,EHRD,0.154,,4.2,,2012,09
201209,LFKC,LFMN,,0.125,,5.7,2012,09
201209,LFKC,LFML,,0.045,,2.1,2012,09
201209,LFKC,LFPO,,0.086,,8.3,2012,09
201209,LFBO,LFSB,0.043,0.021,5.8,4.8,2012,09
201209,LFBO,EDDH,0.059,,5.8,,2012,09
201209,LFBO,LIRF,0.139,,8.7,,2012,09
201209,LFBO,LFLL,0.070,0.043,3.6,2.7,2012,09
201209,LFBO,LKPR,0.059,,3.7,,2012,09
201209,LFBO,LEBL,0.231,,5.9,,2012,09
201209,LFBO,EBBR,0.130,,6.2,,2012,09
201209,LFBO,LFMN,0.227,0.206,9.9,10.2,2012,09
201209,LFBO,LSGG,0.048,,3.0,,2012,09
201209,LFBO,EGCC,0.154,,8.2,,2012,09
201209,LFBO,LFPG,0.052,0.049,4.5,3.9,2012,09
201209,LFBO,LFST,0.000,0.000,2.4,1.9,2012,09
201209,LFBO,EIDW,0.118,,10.6,,2012,09
201209,LFBO,LFQQ,0.054,,2.9,,2012,09
201209,LFBO,LFRS,0.029,0.073,4.9,6.8,2012,09
201209,LFBO,LFBD,0.000,0.267,2.0,21.1,2012,09
201209,LFBO,EHAM,0.067,,4.3,,2012,09
201209,LFBO,LFML,0.068,0.027,4.9,2.9,2012,09
201209,LFBO,LIPZ,0.077,,3.1,,2012,09
201209,LFBO,LIMC,0.154,,5.2,,2012,09
201209,LFBO,EDDW,0.150,,6.5,,2012,09
201209,LFBO,LPPT,0.182,,10.4,,2012,09
201209,LFBO,LFPO,0.068,0.043,4.2,2.6,2012,09
201209,LFBO,LFRN,0.000,,2.8,,2012,09
201209,LFBO,EGKK,0.311,,12.8,,2012,09
201209,LFBO,LEMD,0.099,,6.4,,2012,09
201209,LFBO,EGGD,0.000,,2.3,,2012,09
201209,LFBO,LPPR,0.154,,9.8,,2012,09
201209,LFBO,LOWW,0.071,,3.3,,2012,09
201209,LFBO,GMMN,0.130,,8.4,,2012,09
201209,LFBO,GMMX,0.071,,5.6,,2012,09
201209,LFBO,LEMG,0.087,,7.0,,2012,09
201209,LFBO,EDDM,0.214,,9.2,,2012,09
201209,LFBO,LEPA,0.000,,1.7,,2012,09
201209,LFBO,EDDT,0.111,,6.8,,2012,09
201209,LFBO,LGAV,0.056,,2.5,,2012,09
201209,LFBO,DTTA,0.523,,39.2,,2012,09
201209,LFBO,LEZL,0.081,,4.3,,2012,09
201209,LFBO,EDDF,0.250,,10.9,,2012,09
201209,LFBO,LMML,0.100,,4.5,,2012,09
201209,LFBO,EGLL,0.100,,5.7,,2012,09
201209,LFBO,EGTG,0.075,,5.5,,2012,09
201209,LFBO,DAAG,0.714,,37.1,,2012,09
201209,LFBO,DAOO,0.615,,38.5,,2012,09
201209,LFBO,LTBA,0.057,,5.9,,2012,09
201209,LFBO,CYUL,0.091,,6.5,,2012,09
201209,LFBO,EDHI,0.000,,2.6,,2012,09
201209,EDDS,LFLL,,0.016,,0.9,2012,09
201209,EDDS,LFPG,,0.050,,3.5,2012,09
201209,LFKF,LFLL,,0.100,,3.8,2012,09
201209,LFKF,LFMN,,0.277,,13.4,2012,09
201209,LFKF,LFPG,,0.143,,10.7,2012,09
201209,LFKF,LFML,,0.178,,11.0,2012,09
201209,LFKF,LFPO,,0.276,,13.2,2012,09
201209,LFKJ,LFSB,0.455,0.364,18.1,13.6,2012,09
201209,LFKJ,LFLL,0.304,0.087,11.9,6.7,2012,09
201209,LFKJ,LFMN,0.073,0.042,7.1,6.5,2012,09
201209,LFKJ,LSGG,0.300,,28.6,,2012,09
201209,LFKJ,LFPG,0.255,0.170,12.7,7.9,2012,09
201209,LFKJ,LFST,0.500,0.167,16.1,4.8,2012,09
201209,LFKJ,LFRS,0.189,0.135,9.5,5.3,2012,09
201209,LFKJ,LFBD,0.120,0.080,8.2,3.2,2012,09
201209,LFKJ,LFML,0.174,0.065,9.7,5.0,2012,09
201209,LFKJ,LFPO,0.273,0.156,15.3,12.0,2012,09
201209,EDDV,LFPG,,0.081,,3.6,2012,09
201209,LFRB,LFLL,,0.020,,2.3,2012,09
201209,LFRB,LFPG,,0.047,,3.6,2012,09
201209,LFRB,LFML,,0.083,,5.0,2012,09
201209,LFRB,LFPO,,0.033,,2.4,2012,09
201209,EDDW,LFPG,,0.030,,2.1,2012,09
201209,EDDW,LFBO,,0.250,,12.4,2012,09
201209,LPPT,LFSB,,0.000,,0.9,2012,09
201209,LPPT,LFLL,,0.388,,28.4,2012,09
201209,LPPT,LFMN,,0.388,,23.9,2012,09
201209,LPPT,LFPG,,0.220,,9.3,2012,09
201209,LPPT,LFBD,,0.283,,17.6,2012,09
201209,LPPT,LFML,,0.255,,13.4,2012,09
201209,LPPT,LFBO,,0.149,,12.3,2012,09
201209,LPPT,LFPO,,0.404,,18.5,2012,09
201209,LFPO,LFSB,0.141,0.125,6.9,5.2,2012,09
201209,LFPO,EKCH,0.320,,10.6,,2012,09
201209,LFPO,EGLC,0.119,,11.3,,2012,09
201209,LFPO,LSZH,0.348,,17.6,,2012,09
201209,LFPO,LIRF,0.156,,7.3,,2012,09
201209,LFPO,LFLL,0.375,0.288,15.6,10.8,2012,09
201209,LFPO,LEBL,0.267,,13.1,,2012,09
201209,LFPO,LFMN,0.159,0.166,9.1,9.3,2012,09
201209,LFPO,LSGG,0.161,,14.4,,2012,09
201209,LFPO,LFBT,0.150,,9.3,,2012,09
201209,LFPO,LPFR,0.133,,23.1,,2012,09
201209,LFPO,LFST,0.110,0.071,8.0,4.9,2012,09
201209,LFPO,GCTS,0.154,,6.3,,2012,09
201209,LFPO,LFRS,0.196,0.141,10.7,8.0,2012,09
201209,LFPO,LFBZ,0.108,0.074,6.2,4.9,2012,09
201209,LFPO,LFLC,0.102,,7.1,,2012,09
201209,LFPO,LFBP,0.074,,4.4,,2012,09
201209,LFPO,LFBD,0.045,0.025,3.1,2.6,2012,09
201209,LFPO,LFMT,0.084,0.042,5.1,2.8,2012,09
201209,LFPO,LFRH,0.136,,9.0,,2012,09
201209,LFPO,LFML,0.039,0.030,3.5,2.0,2012,09
201209,LFPO,LIPZ,0.094,,6.0,,2012,09
201209,LFPO,LFKC,0.193,,8.0,,2012,09
201209,LFPO,LFBO,0.081,0.074,4.6,4.1,2012,09
201209,LFPO,LFKF,0.119,,7.9,,2012,09
201209,LFPO,LFKJ,0.183,0.137,9.4,8.9,2012,09
201209,LFPO,LFRB,0.111,,5.6,,2012,09
201209,LFPO,LPPT,0.411,,21.8,,2012,09
201209,LFPO,LIRN,0.109,,8.9,,2012,09
201209,LFPO,EDDB,0.146,,6.1,,2012,09
201209,LFPO,LEMD,0.111,,7.0,,2012,09
201209,LFPO,LPPR,0.264,,20.4,,2012,09
201209,LFPO,LFRQ,0.080,,6.4,,2012,09
201209,LFPO,LFKB,0.148,,9.9,,2012,09
201209,LFPO,GMMN,0.414,,15.3,,2012,09
201209,LFPO,GMMX,0.279,,17.1,,2012,09
201209,LFPO,LEMG,0.154,,5.9,,2012,09
201209,LFPO,LEAS,0.000,,2.6,,2012,09
201209,LFPO,LEIB,0.364,,15.5,,2012,09
201209,LFPO,LICJ,0.077,,5.5,,2012,09
201209,LFPO,GMAD,0.209,,8.2,,2012,09
201209,LFPO,GMFF,0.179,,9.9,,2012,09
201209,LFPO,GMTT,0.000,,4.0,,2012,09
201209,LFPO,LTFJ,0.217,,9.4,,2012,09
201209,LFPO,LEPA,0.194,,7.1,,2012,09
201209,LFPO,EDDT,0.073,,8.6,,2012,09
201209,LFPO,LFBL,0.153,,14.0,,2012,09
201209,LFPO,LFTH,0.132,,7.8,,2012,09
201209,LFPO,LGAV,0.045,,10.6,,2012,09
201209,LFPO,LFBA,0.125,,10.1,,2012,09
201209,LFPO,LIML,0.114,,8.1,,2012,09
201209,LFPO,LIRP,0.175,,7.2,,2012,09
201209,LFPO,DTTA,0.665,,47.3,,2012,09
201209,LFPO,LFCR,0.053,,5.3,,2012,09
201209,LFPO,GMME,0.184,,6.1,,2012,09
201209,LFPO,LEZL,0.188,,14.0,,2012,09
201209,LFPO,LEVC,0.106,,3.9,,2012,09
201209,LFPO,LGIR,0.278,,22.7,,2012,09
201209,LFPO,GMFO,0.361,,21.4,,2012,09
201209,LFPO,LFMP,0.162,,7.0,,2012,09
201209,LFPO,EFHK,0.750,,35.7,,2012,09
201209,LFPO,LEAL,0.169,,9.8,,2012,09
201209,LFPO,UUWW,0.079,,6.0,,2012,09
201209,LFPO,GMMI,0.100,,4.5,,2012,09
201209,LFPO,DTTJ,0.425,,33.4,,2012,09
201209,LFPO,EGHI,0.271,,14.9,,2012,09
201209,LFPO,SOCA,0.435,,18.7,,2012,09
201209,LFPO,LSZB,0.128,,9.6,,2012,09
201209,LFPO,LPMA,0.100,,47.2,,2012,09
201209,LFPO,LFSL,0.169,,15.7,,2012,09
201209,LFPO,LEBB,0.125,,6.8,,2012,09
201209,LFPO,ENGM,0.133,,9.4,,2012,09
201209,LFPO,LIRQ,0.294,,30.3,,2012,09
201209,LFPO,TFFF,0.333,,18.5,,2012,09
201209,LFPO,LMML,0.128,,7.1,,2012,09
201209,LFPO,DAON,0.465,,32.0,,2012,09
201209,LFPO,LFRO,0.125,,8.0,,2012,09
201209,LFPO,EGLL,0.117,,6.9,,2012,09
201209,LFPO,DABB,0.450,,20.0,,2012,09
201209,LFPO,LEVD,0.000,,2.1,,2012,09
201209,LFPO,LFLW,0.267,,17.2,,2012,09
201209,LFPO,LFCK,0.185,,9.4,,2012,09
201209,LFPO,DAAG,0.485,,32.5,,2012,09
201209,LFPO,TFFR,0.340,,23.4,,2012,09
201209,LFPO,DAOO,0.615,,50.0,,2012,09
201209,LFPO,DTMB,0.389,,36.7,,2012,09
201209,LFPO,DAAS,0.500,,22.9,,2012,09
201209,LFPO,DABC,0.308,,52.5,,2012,09
201209,LFPO,CYUL,0.353,,14.2,,2012,09
201209,LFPO,GABS,0.222,,12.2,,2012,09
201209,LFPO,FMEE,0.296,0.397,13.7,34.4,2012,09
201209,LFPO,HEGN,0.357,,20.0,,2012,09
201209,LFPO,DAAE,0.538,,34.0,,2012,09
201209,LFPO,FMMI,0.313,,13.5,,2012,09
201209,LFPO,DAUB,0.500,,41.3,,2012,09
201209,LFPO,KEWR,0.200,,11.9,,2012,09
201209,LIRN,LFSB,,0.389,,17.4,2012,09
201209,LIRN,LFMN,,0.045,,2.9,2012,09
201209,LIRN,LFPG,,0.273,,12.1,2012,09
201209,LIRN,LFPO,,0.400,,20.0,2012,09
201209,LFRN,LFLL,,0.014,,2.4,2012,09
201209,LFRN,LFMN,,0.034,,2.3,2012,09
201209,LFRN,LFPG,0.000,0.067,0.0,5.2,2012,09
201209,LFRN,LFML,,0.103,,3.6,2012,09
201209,LFRN,LFBO,,0.000,,0.6,2012,09
201209,EGKK,LFSB,,0.113,,6.8,2012,09
201209,EGKK,LFLL,,0.036,,1.7,2012,09
201209,EGKK,LFMN,,0.172,,10.3,2012,09
201209,EGKK,LFRS,,0.138,,7.4,2012,09
201209,EGKK,LFBZ,,0.000,,0.9,2012,09
201209,EGKK,LFBD,,0.200,,9.8,2012,09
201209,EGKK,LFMT,,0.154,,8.3,2012,09
201209,EGKK,LFML,,0.267,,11.6,2012,09
201209,EGKK,LFBO,,0.111,,6.0,2012,09
201209,EGPH,LFSB,,0.176,,8.8,2012,09
201209,EGPH,LFMN,,0.118,,7.2,2012,09
201209,EGPH,LFPG,,0.080,,4.2,2012,09
201209,EGPH,LFBD,,0.000,,0.7,2012,09
201209,EGPH,LFOB,,0.176,,8.6,2012,09
201209,EDDB,LFSB,,0.065,,2.8,2012,09
201209,EDDB,LFLL,,0.294,,13.4,2012,09
201209,EDDB,LFMN,,0.097,,3.1,2012,09
201209,EDDB,LFPO,,0.074,,3.2,2012,09
201209,EGGW,LFMN,,0.103,,5.5,2012,09
201209,EGGW,LFPG,,0.156,,7.4,2012,09
201209,EGGW,LFBD,,0.033,,3.5,2012,09
201209,LEMD,LFSB,,0.100,,8.4,2012,09
201209,LEMD,LFLL,,0.145,,7.5,2012,09
201209,LEMD,LFMN,,0.231,,10.8,2012,09
201209,LEMD,LFPG,,0.160,,9.5,2012,09
201209,LEMD,LFST,,0.115,,7.5,2012,09
201209,LEMD,LFRS,,0.167,,6.9,2012,09
201209,LEMD,LFBD,,0.137,,6.1,2012,09
201209,LEMD,LFML,,0.064,,4.2,2012,09
201209,LEMD,LFBO,,0.135,,8.4,2012,09
201209,LEMD,LFPO,,0.114,,5.6,2012,09
201209,LEMD,LFOB,,0.021,,1.5,2012,09
201209,LPPR,LFSB,,0.115,,12.2,2012,09
201209,LPPR,LFLL,,0.182,,6.9,2012,09
201209,LPPR,LFPG,,0.085,,9.5,2012,09
201209,LPPR,LFBD,,0.000,,0.2,2012,09
201209,LPPR,LFML,,0.091,,6.6,2012,09
201209,LPPR,LFBO,,0.154,,5.2,2012,09
201209,LPPR,LFPO,,0.217,,11.2,2012,09
201209,LPPR,LFOB,,0.100,,4.0,2012,09
201209,EGGD,LFMN,,0.067,,11.5,2012,09
201209,EGGD,LFPG,,0.048,,3.1,2012,09
201209,EGGD,LFBD,,0.000,,0.4,2012,09
201209,EGGD,LFBO,,0.032,,4.9,2012,09
201209,LJLJ,LFPG,,0.074,,5.4,2012,09
201209,EGAA,LFPG,,0.040,,2.0,2012,09
201209,LFRQ,LFPO,,0.030,,2.3,2012,09
201209,LFOH,LFLL,,0.037,,2.9,2012,09
201209,LOWW,LFSB,,0.080,,5.6,2012,09
201209,LOWW,LFLL,,0.140,,10.0,2012,09
201209,LOWW,LFMN,,0.260,,11.1,2012,09
201209,LOWW,LFPG,,0.161,,7.0,2012,09
201209,LOWW,LFBO,,0.071,,2.1,2012,09
201209,EGPF,LFPG,,0.154,,5.5,2012,09
201209,EPKK,LFPG,,0.117,,4.6,2012,09
201209,EPKK,LFOB,,0.154,,6.5,2012,09
201209,EGSS,LFLL,,0.167,,8.2,2012,09
201209,EGSS,LFMN,,0.100,,2.3,2012,09
201209,EGSS,LFBZ,,0.067,,3.0,2012,09
201209,EGSS,LFML,,0.000,,0.5,2012,09
201209,EGSS,LFMK,,0.033,,2.0,2012,09
201209,LFKB,LFLL,,0.067,,3.4,2012,09
201209,LFKB,LFMN,,0.083,,4.4,2012,09
201209,LFKB,LFPG,,0.045,,15.9,2012,09
201209,LFKB,LFRS,,0.160,,18.5,2012,09
201209,LFKB,LFBD,,0.050,,12.6,2012,09
201209,LFKB,LFML,,0.097,,3.6,2012,09
201209,LFKB,LFPO,,0.133,,7.7,2012,09
201209,GMMN,LFSB,,0.273,,9.3,2012,09
201209,GMMN,LFLL,,0.302,,16.2,2012,09
201209,GMMN,LFMN,,0.190,,8.6,2012,09
201209,GMMN,LFPG,,0.409,,16.4,2012,09
201209,GMMN,LFST,,0.200,,9.3,2012,09
201209,GMMN,LFRS,,0.130,,7.3,2012,09
201209,GMMN,LFBD,,0.222,,9.9,2012,09
201209,GMMN,LFMT,,0.077,,5.5,2012,09
201209,GMMN,LFML,,0.265,,12.0,2012,09
201209,GMMN,LFBO,,0.222,,8.6,2012,09
201209,GMMN,LFPO,,0.372,,14.9,2012,09
201209,GMMX,LFSB,,0.154,,3.1,2012,09
201209,GMMX,LFLL,,0.019,,2.5,2012,09
201209,GMMX,LFPG,,0.130,,12.0,2012,09
201209,GMMX,LFRS,,0.103,,8.6,2012,09
201209,GMMX,LFBD,,0.056,,5.8,2012,09
201209,GMMX,LFML,,0.139,,11.3,2012,09
201209,GMMX,LFBO,,0.107,,24.6,2012,09
