"","ANMOIS","APT","FSC","ZON","CAT","MVT","PAX","PEQ","CO2","NOX","COVNM","TSP","year","month","APT_PAYS","APT_LAT","APT_LONG","date"
"11611",201005,"LFBD","MC","I","C",43,585,2257,0.083,0.446,0.045,0.013,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11612",201005,"LFBD","CC","M","B",1104,131539,133487,1.077,5.136,0.279,0.171,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11613",201005,"LFBD","CC","M","C",1,10,10,0.001,0.002,0,0,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11614",201005,"LFBD","CC","M","A",785,26131,26131,0.263,0.9,0.103,0.042,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11615",201005,"LFBD","CC","M","B",675,61862,61869,0.529,2.097,0.209,0.084,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11616",201005,"LFBD","CC","M","C",38,0,1330,0.056,0.331,0.01,0.009,2010,5,"France (Métrop.)",44.83,-0.72,2010-05-01 01:01:00
"11617",201005,"LFBO","LC","I","A",4,11,11,0.002,0.009,0.001,0,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11618",201005,"LFBO","LC","I","B",9,1142,1242,0.011,0.051,0.005,0.002,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11619",201005,"LFBO","LC","I","C",13,2789,2964,0.028,0.135,0.018,0.004,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11620",201005,"LFBO","MC","I","A",1313,57311,57572,0.478,1.472,0.131,0.076,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11621",201005,"LFBO","MC","I","B",1664,171803,172991,1.268,5.324,0.326,0.201,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11622",201005,"LFBO","MC","I","C",115,610,22282,0.256,1.379,0.163,0.041,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11623",201005,"LFBO","LC","O","C",4,809,810,0.016,0.115,0.002,0.003,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11624",201005,"LFBO","CC","M","A",32,5,565,0.007,0.018,0.014,0.001,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11625",201005,"LFBO","CC","M","B",2217,271458,279040,2.153,9.918,0.586,0.342,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11626",201005,"LFBO","CC","M","C",1,67,67,0.001,0.002,0,0,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11627",201005,"LFBO","CC","M","A",1177,40296,40366,0.421,1.321,0.224,0.067,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11628",201005,"LFBO","CC","M","B",595,49316,50180,0.488,2.033,0.186,0.077,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11629",201005,"LFBO","CC","M","C",137,4598,15998,0.266,1.614,0.103,0.042,2010,5,"France (Métrop.)",43.64,1.37,2010-05-01 01:01:00
"11630",201005,"LFLL","LC","I","C",24,7616,7770,0.068,0.359,0.029,0.011,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11631",201005,"LFLL","MC","I","A",2694,115100,116609,1.06,3.178,0.264,0.168,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11632",201005,"LFLL","MC","I","B",3129,336258,339034,2.777,11.381,0.8,0.441,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11633",201005,"LFLL","MC","I","C",150,9902,25915,0.294,1.572,0.147,0.047,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11634",201005,"LFLL","LC","O","C",26,7019,7407,0.087,0.681,0.008,0.014,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11635",201005,"LFLL","CC","M","A",191,7386,8148,0.058,0.178,0.095,0.009,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11636",201005,"LFLL","CC","M","B",420,38869,41920,0.363,1.479,0.176,0.058,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11637",201005,"LFLL","CC","M","C",27,4015,4059,0.09,0.668,0.007,0.014,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11638",201005,"LFLL","CC","M","A",1889,69303,69334,0.749,2.363,0.548,0.119,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11639",201005,"LFLL","CC","M","B",1722,151150,151192,1.289,4.906,0.576,0.205,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11640",201005,"LFLL","CC","M","C",87,1958,7084,0.157,0.88,0.071,0.025,2010,5,"France (Métrop.)",45.73,5.08,2010-05-01 01:01:00
"11641",201005,"LFML","LC","I","A",5,12,12,0.002,0.005,0.001,0,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11642",201005,"LFML","LC","I","B",21,1613,1613,0.027,0.114,0.013,0.004,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11643",201005,"LFML","LC","I","C",45,10786,11851,0.126,0.726,0.063,0.02,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11644",201005,"LFML","MC","I","A",1289,45524,49846,0.426,1.233,0.318,0.068,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11645",201005,"LFML","MC","I","B",2575,278435,281260,2.584,10.609,0.611,0.41,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11646",201005,"LFML","MC","I","C",198,11079,25375,0.401,2.024,0.2,0.064,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11647",201005,"LFML","LC","O","C",32,9463,9652,0.108,0.873,0.009,0.017,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11648",201005,"LFML","CC","M","A",33,0,1053,0.01,0.032,0.02,0.002,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11649",201005,"LFML","CC","M","B",1352,142976,150044,1.369,5.884,0.494,0.217,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11650",201005,"LFML","CC","M","C",66,4900,11956,0.144,0.832,0.024,0.023,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11651",201005,"LFML","CC","M","A",1403,45625,47412,0.427,1.267,0.478,0.068,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11652",201005,"LFML","CC","M","B",1548,146406,155569,1.271,4.704,0.402,0.202,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11653",201005,"LFML","CC","M","C",74,4826,4841,0.181,1.155,0.069,0.029,2010,5,"France (Métrop.)",43.44,5.22,2010-05-01 01:01:00
"11654",201005,"LFMN","LC","I","A",27,552,563,0.016,0.055,0.004,0.003,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11655",201005,"LFMN","LC","I","B",11,98,98,0.007,0.028,0.002,0.001,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11656",201005,"LFMN","LC","I","C",138,26424,34208,0.347,1.895,0.058,0.055,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11657",201005,"LFMN","MC","I","A",5525,68385,68417,1.077,2.706,3.17,0.171,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11658",201005,"LFMN","MC","I","B",4633,488037,489459,3.85,15.52,1.106,0.611,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11659",201005,"LFMN","MC","I","C",27,2951,2956,0.037,0.225,0.013,0.006,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11660",201005,"LFMN","CC","M","A",40,207,844,0.009,0.026,0.019,0.002,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11661",201005,"LFMN","CC","M","B",1968,267752,271322,2.022,9.326,0.541,0.321,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11662",201005,"LFMN","CC","M","C",2,182,182,0.003,0.008,0,0,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11663",201005,"LFMN","CC","M","A",2302,53473,54617,0.564,1.66,1.139,0.09,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11664",201005,"LFMN","CC","M","B",499,39360,39364,0.189,0.679,0.083,0.03,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11665",201005,"LFMN","CC","M","C",3,657,657,0.005,0.028,0.004,0.001,2010,5,"France (Métrop.)",43.67,7.22,2010-05-01 01:01:00
"11666",201005,"LFOB","MC","I","B",1655,246573,246574,1.848,7.984,0.286,0.293,2010,5,"France (Métrop.)",49.45,2.11,2010-05-01 01:01:00
"11667",201005,"LFOB","CC","M","B",98,12520,12520,0.115,0.485,0.019,0.018,2010,5,"France (Métrop.)",49.45,2.11,2010-05-01 01:01:00
"11668",201005,"LFPG","LC","I","A",4,9,9,0.003,0.01,0.001,0.001,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11669",201005,"LFPG","LC","I","B",374,26804,28161,0.526,2.122,0.295,0.084,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11670",201005,"LFPG","LC","I","C",7700,1668577,3094047,32.541,184.508,18.258,5.165,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11671",201005,"LFPG","MC","I","A",6329,296980,322926,2.377,6.578,1.524,0.377,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11672",201005,"LFPG","MC","I","B",21792,2505960,2602169,24.974,95.978,10.399,3.964,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11673",201005,"LFPG","MC","I","C",1860,196989,534141,5.601,30.594,2.38,0.889,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11674",201005,"LFPG","LC","O","C",75,25830,35830,0.35,2.518,0.135,0.055,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11675",201005,"LFPG","CC","M","A",1121,44126,49869,0.578,1.588,0.443,0.092,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11676",201005,"LFPG","CC","M","B",3811,423885,475089,4.407,16.853,1.977,0.7,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11677",201005,"LFPG","CC","M","C",185,4852,21012,0.459,2.621,0.152,0.073,2010,5,"France (Métrop.)",49.01,2.55,2010-05-01 01:01:00
"11678",201005,"LFPO","LC","I","A",1,7,7,0.001,0.001,0,0,2010,5,"France (Métrop.)",48.72,2.38,2010-05-01 01:01:00
"11679",201005,"LFPO","LC","I","B",41,2517,2865,0.047,0.175,0.019,0.008,2010,5,"France (Métrop.)",48.72,2.38,2010-05-01 01:01:00
